,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,계절
9309,2012-09-11 06:00:00,3,0,1,1,18.86,22.725,77,7.0015,11,200,211,가을
9310,2012-09-11 07:00:00,3,0,1,1,20.5,24.24,72,7.0015,24,572,596,가을
9311,2012-09-11 08:00:00,3,0,1,1,22.14,25.76,68,6.0032,48,702,750,가을
9312,2012-09-11 09:00:00,3,0,1,1,24.6,31.06,49,0.0,35,323,358,가을
9313,2012-09-11 10:00:00,3,0,1,1,25.42,31.06,38,0.0,54,142,196,가을
9314,2012-09-11 11:00:00,3,0,1,1,26.24,31.06,33,6.0032,60,187,247,가을
9315,2012-09-11 12:00:00,3,0,1,1,26.24,31.06,33,0.0,62,254,316,가을
9316,2012-09-11 13:00:00,3,0,1,1,27.06,31.06,29,6.0032,72,256,328,가을
9317,2012-09-11 14:00:00,3,0,1,1,27.88,31.06,30,6.0032,74,181,255,가을
9318,2012-09-11 15:00:00,3,0,1,1,28.7,31.82,28,7.0015,73,253,326,가을
9319,2012-09-11 16:00:00,3,0,1,1,28.7,31.82,28,8.9981,99,437,536,가을
9320,2012-09-11 17:00:00,3,0,1,1,28.7,31.82,28,0.0,168,802,970,가을
9321,2012-09-11 18:00:00,3,0,1,1,26.24,31.06,36,11.0014,110,767,877,가을
9322,2012-09-11 19:00:00,3,0,1,1,25.42,31.06,41,12.998,56,540,596,가을
9323,2012-09-11 20:00:00,3,0,1,1,23.78,27.275,56,8.9981,40,421,461,가을
9324,2012-09-11 21:00:00,3,0,1,1,22.96,26.515,60,7.0015,28,282,310,가을
9325,2012-09-11 22:00:00,3,0,1,1,22.96,26.515,64,7.0015,27,189,216,가을
9326,2012-09-11 23:00:00,3,0,1,1,22.14,25.76,68,7.0015,18,91,109,가을
9327,2012-09-12 00:00:00,3,0,1,1,21.32,25.0,72,7.0015,8,41,49,가을
9328,2012-09-12 01:00:00,3,0,1,1,21.32,25.0,72,7.0015,2,19,21,가을
9329,2012-09-12 02:00:00,3,0,1,1,21.32,25.0,72,6.0032,2,9,11,가을
9330,2012-09-12 03:00:00,3,0,1,1,20.5,24.24,77,6.0032,0,7,7,가을
9331,2012-09-12 04:00:00,3,0,1,1,20.5,24.24,72,6.0032,0,5,5,가을
9332,2012-09-12 05:00:00,3,0,1,1,20.5,24.24,72,6.0032,4,44,48,가을
9333,2012-09-12 06:00:00,3,0,1,1,20.5,24.24,72,6.0032,6,199,205,가을
9334,2012-09-12 07:00:00,3,0,1,1,21.32,25.0,72,0.0,24,533,557,가을
9335,2012-09-12 08:00:00,3,0,1,1,22.96,26.515,64,7.0015,43,727,770,가을
9336,2012-09-12 09:00:00,3,0,1,1,24.6,30.305,64,8.9981,50,278,328,가을
9337,2012-09-12 10:00:00,3,0,1,1,25.42,30.305,61,8.9981,57,148,205,가을
9338,2012-09-12 11:00:00,3,0,1,1,27.06,31.06,50,12.998,51,181,232,가을
9339,2012-09-12 12:00:00,3,0,1,1,27.88,31.82,36,8.9981,88,264,352,가을
9340,2012-09-12 13:00:00,3,0,1,1,28.7,31.82,34,8.9981,85,238,323,가을
9341,2012-09-12 14:00:00,3,0,1,1,28.7,31.82,37,11.0014,78,200,278,가을
9342,2012-09-12 15:00:00,3,0,1,1,29.52,32.575,37,8.9981,75,243,318,가을
9343,2012-09-12 16:00:00,3,0,1,1,29.52,32.575,37,11.0014,90,419,509,가을
9344,2012-09-12 17:00:00,3,0,1,1,28.7,31.82,41,19.9995,114,811,925,가을
9345,2012-09-12 18:00:00,3,0,1,1,27.06,31.06,44,16.9979,91,886,977,가을
9346,2012-09-12 19:00:00,3,0,1,1,26.24,31.06,50,12.998,78,557,635,가을
9347,2012-09-12 20:00:00,3,0,1,1,25.42,31.06,57,8.9981,38,432,470,가을
9348,2012-09-12 21:00:00,3,0,1,1,24.6,30.305,60,8.9981,27,279,306,가을
9349,2012-09-12 22:00:00,3,0,1,1,22.96,26.515,64,6.0032,23,189,212,가을
9350,2012-09-12 23:00:00,3,0,1,1,22.96,26.515,68,7.0015,16,111,127,가을
9351,2012-09-13 00:00:00,3,0,1,1,22.96,26.515,73,6.0032,11,46,57,가을
9352,2012-09-13 01:00:00,3,0,1,1,22.14,25.76,77,6.0032,6,22,28,가을
9353,2012-09-13 02:00:00,3,0,1,1,22.14,25.76,77,0.0,0,9,9,가을
9354,2012-09-13 03:00:00,3,0,1,1,21.32,25.0,83,0.0,2,9,11,가을
9355,2012-09-13 04:00:00,3,0,1,1,21.32,25.0,83,0.0,0,6,6,가을
9356,2012-09-13 05:00:00,3,0,1,1,21.32,25.0,83,0.0,3,54,57,가을
9357,2012-09-13 06:00:00,3,0,1,1,20.5,24.24,82,0.0,9,186,195,가을
9358,2012-09-13 07:00:00,3,0,1,1,22.14,25.76,77,0.0,22,549,571,가을
9359,2012-09-13 08:00:00,3,0,1,1,22.96,26.515,73,0.0,33,725,758,가을
9360,2012-09-13 09:00:00,3,0,1,1,24.6,30.305,64,6.0032,46,292,338,가을
9361,2012-09-13 10:00:00,3,0,1,1,26.24,31.06,61,6.0032,63,149,212,가을
9362,2012-09-13 11:00:00,3,0,1,1,27.06,31.06,50,11.0014,71,183,254,가을
9363,2012-09-13 12:00:00,3,0,1,1,27.88,31.82,44,7.0015,57,240,297,가을
9364,2012-09-13 13:00:00,3,0,1,1,28.7,31.82,42,0.0,60,223,283,가을
9365,2012-09-13 14:00:00,3,0,1,1,29.52,32.575,39,8.9981,60,214,274,가을
9366,2012-09-13 15:00:00,3,0,1,1,29.52,32.575,42,7.0015,99,253,352,가을
9367,2012-09-13 16:00:00,3,0,1,1,29.52,32.575,39,6.0032,85,406,491,가을
9368,2012-09-13 17:00:00,3,0,1,1,29.52,32.575,42,12.998,97,787,884,가을
9369,2012-09-13 18:00:00,3,0,1,1,27.88,31.82,57,16.9979,108,744,852,가을
9370,2012-09-13 19:00:00,3,0,1,1,26.24,30.305,65,8.9981,80,594,674,가을
9371,2012-09-13 20:00:00,3,0,1,1,25.42,30.305,69,7.0015,55,408,463,가을
9372,2012-09-13 21:00:00,3,0,1,1,25.42,30.305,65,7.0015,26,291,317,가을
9373,2012-09-13 22:00:00,3,0,1,1,24.6,29.545,69,8.9981,28,223,251,가을
9374,2012-09-13 23:00:00,3,0,1,1,23.78,27.275,73,7.0015,33,137,170,가을
9375,2012-09-14 00:00:00,3,0,1,1,22.96,26.515,73,6.0032,24,63,87,가을
9376,2012-09-14 01:00:00,3,0,1,1,22.96,26.515,73,6.0032,6,35,41,가을
9377,2012-09-14 02:00:00,3,0,1,1,22.96,26.515,73,0.0,7,23,30,가을
9378,2012-09-14 03:00:00,3,0,1,1,22.14,25.76,77,0.0,5,9,14,가을
9379,2012-09-14 04:00:00,3,0,1,1,22.14,25.76,77,0.0,1,11,12,가을
9380,2012-09-14 05:00:00,3,0,1,1,22.14,25.76,83,0.0,1,40,41,가을
9381,2012-09-14 06:00:00,3,0,1,1,22.14,25.76,88,0.0,8,144,152,가을
9382,2012-09-14 07:00:00,3,0,1,2,22.96,26.515,88,0.0,17,437,454,가을
9383,2012-09-14 08:00:00,3,0,1,2,24.6,28.79,78,11.0014,51,715,766,가을
9384,2012-09-14 09:00:00,3,0,1,2,25.42,29.545,78,11.0014,46,301,347,가을
9385,2012-09-14 10:00:00,3,0,1,2,27.88,31.82,65,0.0,75,171,246,가을
9386,2012-09-14 11:00:00,3,0,1,2,27.88,31.82,61,7.0015,84,196,280,가을
9387,2012-09-14 12:00:00,3,0,1,2,28.7,32.575,54,12.998,119,290,409,가을
9388,2012-09-14 13:00:00,3,0,1,2,28.7,32.575,54,12.998,107,301,408,가을
9389,2012-09-14 14:00:00,3,0,1,2,29.52,32.575,45,11.0014,113,258,371,가을
9390,2012-09-14 15:00:00,3,0,1,2,29.52,33.335,48,8.9981,94,273,367,가을
9391,2012-09-14 16:00:00,3,0,1,2,29.52,33.335,51,0.0,109,454,563,가을
9392,2012-09-14 17:00:00,3,0,1,1,29.52,33.335,51,12.998,137,757,894,가을
9393,2012-09-14 18:00:00,3,0,1,1,29.52,32.575,45,15.0013,116,692,808,가을
9394,2012-09-14 19:00:00,3,0,1,1,27.88,31.82,57,11.0014,83,496,579,가을
9395,2012-09-14 20:00:00,3,0,1,1,27.06,31.06,61,7.0015,67,337,404,가을
9396,2012-09-14 21:00:00,3,0,1,1,26.24,30.305,73,15.0013,42,270,312,가을
9397,2012-09-14 22:00:00,3,0,1,1,25.42,28.79,83,12.998,40,189,229,가을
9398,2012-09-14 23:00:00,3,0,1,1,25.42,29.545,78,6.0032,27,168,195,가을
9399,2012-09-15 00:00:00,3,0,0,1,24.6,28.03,83,7.0015,38,169,207,가을
9400,2012-09-15 01:00:00,3,0,0,1,24.6,29.545,73,0.0,8,101,109,가을
9401,2012-09-15 02:00:00,3,0,0,1,23.78,27.275,78,7.0015,18,75,93,가을
9402,2012-09-15 03:00:00,3,0,0,1,24.6,29.545,73,16.9979,6,31,37,가을
9403,2012-09-15 04:00:00,3,0,0,2,24.6,29.545,69,23.9994,3,3,6,가을
9404,2012-09-15 05:00:00,3,0,0,1,23.78,27.275,60,35.0008,1,15,16,가을
9405,2012-09-15 06:00:00,3,0,0,1,22.14,25.76,49,27.9993,6,27,33,가을
9406,2012-09-15 07:00:00,3,0,0,1,22.14,25.76,52,19.0012,10,63,73,가을
9407,2012-09-15 08:00:00,3,0,0,1,22.96,26.515,49,27.9993,43,169,212,가을
9408,2012-09-15 09:00:00,3,0,0,1,24.6,31.06,43,27.9993,79,263,342,가을
9409,2012-09-15 10:00:00,3,0,0,1,25.42,31.06,41,26.0027,119,323,442,가을
9410,2012-09-15 11:00:00,3,0,0,1,26.24,31.06,38,26.0027,228,399,627,가을
9411,2012-09-15 12:00:00,3,0,0,1,27.06,31.06,36,23.9994,287,419,706,가을
9412,2012-09-15 13:00:00,3,0,0,1,27.88,31.82,36,12.998,327,377,704,가을
9413,2012-09-15 14:00:00,3,0,0,1,27.88,31.82,34,22.0028,325,390,715,가을
9414,2012-09-15 15:00:00,3,0,0,2,27.88,31.82,34,19.0012,312,342,654,가을
9415,2012-09-15 16:00:00,3,0,0,2,27.06,31.06,36,15.0013,350,433,783,가을
9416,2012-09-15 17:00:00,3,0,0,2,27.06,31.06,36,16.9979,295,434,729,가을
9417,2012-09-15 18:00:00,3,0,0,2,26.24,31.06,36,19.0012,232,382,614,가을
9418,2012-09-15 19:00:00,3,0,0,1,25.42,31.06,41,11.0014,169,309,478,가을
9419,2012-09-15 20:00:00,3,0,0,1,24.6,31.06,43,6.0032,89,241,330,가을
9420,2012-09-15 21:00:00,3,0,0,1,22.96,26.515,52,7.0015,86,210,296,가을
9421,2012-09-15 22:00:00,3,0,0,1,22.96,26.515,52,0.0,82,197,279,가을
9422,2012-09-15 23:00:00,3,0,0,1,22.14,25.76,60,0.0,47,182,229,가을
9423,2012-09-16 00:00:00,3,0,0,1,22.14,25.76,64,0.0,28,123,151,가을
9424,2012-09-16 01:00:00,3,0,0,1,22.14,25.76,64,0.0,35,82,117,가을
9425,2012-09-16 02:00:00,3,0,0,1,21.32,25.0,63,0.0,27,62,89,가을
9426,2012-09-16 03:00:00,3,0,0,1,20.5,24.24,68,0.0,10,38,48,가을
9427,2012-09-16 04:00:00,3,0,0,1,20.5,24.24,72,0.0,2,6,8,가을
9428,2012-09-16 05:00:00,3,0,0,1,20.5,24.24,72,0.0,3,10,13,가을
9429,2012-09-16 06:00:00,3,0,0,1,20.5,24.24,72,0.0,9,26,35,가을
9430,2012-09-16 07:00:00,3,0,0,1,20.5,24.24,77,7.0015,28,43,71,가을
9431,2012-09-16 08:00:00,3,0,0,1,22.14,25.76,64,11.0014,34,94,128,가을
9432,2012-09-16 09:00:00,3,0,0,1,23.78,27.275,60,8.9981,70,226,296,가을
9433,2012-09-16 10:00:00,3,0,0,1,25.42,31.06,50,7.0015,160,330,490,가을
9434,2012-09-16 11:00:00,3,0,0,1,26.24,31.06,47,11.0014,183,376,559,가을
9435,2012-09-16 12:00:00,3,0,0,1,27.06,31.06,44,11.0014,188,468,656,가을
9436,2012-09-16 13:00:00,3,0,0,1,26.24,31.06,41,11.0014,240,454,694,가을
9437,2012-09-16 14:00:00,3,0,0,1,27.06,31.06,39,8.9981,225,410,635,가을
9438,2012-09-16 15:00:00,3,0,0,1,26.24,31.06,41,11.0014,215,342,557,가을
9439,2012-09-16 16:00:00,3,0,0,1,26.24,31.06,44,11.0014,194,402,596,가을
9440,2012-09-16 17:00:00,3,0,0,1,27.06,31.06,41,0.0,177,393,570,가을
9441,2012-09-16 18:00:00,3,0,0,1,25.42,31.06,50,11.0014,120,361,481,가을
9442,2012-09-16 19:00:00,3,0,0,1,25.42,31.06,50,8.9981,91,312,403,가을
9443,2012-09-16 20:00:00,3,0,0,1,24.6,31.06,53,7.0015,57,267,324,가을
9444,2012-09-16 21:00:00,3,0,0,1,24.6,31.06,56,7.0015,43,148,191,가을
9445,2012-09-16 22:00:00,3,0,0,1,22.96,26.515,68,6.0032,18,109,127,가을
9446,2012-09-16 23:00:00,3,0,0,1,22.14,25.76,68,7.0015,9,85,94,가을
9447,2012-09-17 00:00:00,3,0,1,1,22.14,25.76,68,11.0014,14,31,45,가을
9448,2012-09-17 01:00:00,3,0,1,1,21.32,25.0,72,6.0032,9,12,21,가을
9449,2012-09-17 02:00:00,3,0,1,1,21.32,25.0,72,0.0,5,8,13,가을
9450,2012-09-17 03:00:00,3,0,1,1,20.5,24.24,77,6.0032,0,7,7,가을
9451,2012-09-17 04:00:00,3,0,1,1,20.5,24.24,77,0.0,2,9,11,가을
9452,2012-09-17 05:00:00,3,0,1,1,19.68,23.485,82,6.0032,1,44,45,가을
9453,2012-09-17 06:00:00,3,0,1,1,19.68,23.485,82,0.0,7,157,164,가을
9454,2012-09-17 07:00:00,3,0,1,1,21.32,25.0,77,0.0,18,474,492,가을
9455,2012-09-17 08:00:00,3,0,1,1,22.14,25.76,77,6.0032,36,647,683,가을
9456,2012-09-17 09:00:00,3,0,1,1,23.78,27.275,68,8.9981,34,265,299,가을
9457,2012-09-17 10:00:00,3,0,1,2,25.42,30.305,65,12.998,73,129,202,가을
9458,2012-09-17 11:00:00,3,0,1,2,25.42,30.305,69,15.0013,61,191,252,가을
9459,2012-09-17 12:00:00,3,0,1,2,25.42,30.305,69,12.998,62,233,295,가을
9460,2012-09-17 13:00:00,3,0,1,1,26.24,30.305,65,16.9979,112,231,343,가을
9461,2012-09-17 14:00:00,3,0,1,2,26.24,30.305,65,16.9979,129,203,332,가을
9462,2012-09-17 15:00:00,3,0,1,2,26.24,30.305,65,16.9979,82,256,338,가을
9463,2012-09-17 16:00:00,3,0,1,2,26.24,30.305,69,16.9979,74,379,453,가을
9464,2012-09-17 17:00:00,3,0,1,2,26.24,30.305,65,15.0013,102,740,842,가을
9465,2012-09-17 18:00:00,3,0,1,2,25.42,29.545,73,11.0014,66,708,774,가을
9466,2012-09-17 19:00:00,3,0,1,2,25.42,29.545,73,7.0015,51,435,486,가을
9467,2012-09-17 20:00:00,3,0,1,2,25.42,29.545,73,8.9981,32,308,340,가을
9468,2012-09-17 21:00:00,3,0,1,3,25.42,28.79,83,15.0013,28,205,233,가을
9469,2012-09-17 22:00:00,3,0,1,3,25.42,28.79,83,16.9979,20,109,129,가을
9470,2012-09-17 23:00:00,3,0,1,3,24.6,25.76,94,16.9979,4,66,70,가을
9471,2012-09-18 00:00:00,3,0,1,3,24.6,25.76,94,16.9979,2,11,13,가을
9472,2012-09-18 01:00:00,3,0,1,3,24.6,25.76,94,12.998,0,5,5,가을
9473,2012-09-18 02:00:00,3,0,1,3,24.6,25.76,94,12.998,0,4,4,가을
9474,2012-09-18 03:00:00,3,0,1,2,25.42,27.275,94,19.0012,0,6,6,가을
9475,2012-09-18 04:00:00,3,0,1,2,25.42,27.275,94,23.9994,2,5,7,가을
9476,2012-09-18 05:00:00,3,0,1,2,26.24,28.79,89,22.0028,3,45,48,가을
9477,2012-09-18 06:00:00,3,0,1,2,26.24,28.79,89,22.0028,4,163,167,가을
9478,2012-09-18 07:00:00,3,0,1,2,26.24,28.79,89,30.0026,13,343,356,가을
9479,2012-09-18 08:00:00,3,0,1,2,27.06,30.305,83,36.9974,32,640,672,가을
9480,2012-09-18 09:00:00,3,0,1,2,27.06,30.305,83,39.0007,27,266,293,가을
9481,2012-09-18 10:00:00,3,0,1,3,27.88,31.82,79,43.0006,30,130,160,가을
9482,2012-09-18 11:00:00,3,0,1,2,27.88,31.82,79,43.0006,36,115,151,가을
9483,2012-09-18 12:00:00,3,0,1,3,27.88,31.82,83,30.0026,16,72,88,가을
9484,2012-09-18 13:00:00,3,0,1,2,28.7,33.335,74,39.0007,17,97,114,가을
9485,2012-09-18 14:00:00,3,0,1,3,24.6,25.76,94,31.0009,27,116,143,가을
9486,2012-09-18 15:00:00,3,0,1,3,24.6,27.275,88,16.9979,1,35,36,가을
9487,2012-09-18 16:00:00,3,0,1,3,24.6,27.275,88,19.9995,19,122,141,가을
9488,2012-09-18 17:00:00,3,0,1,3,24.6,27.275,88,12.998,36,302,338,가을
9489,2012-09-18 18:00:00,3,0,1,2,24.6,27.275,88,11.0014,19,262,281,가을
9490,2012-09-18 19:00:00,3,0,1,2,24.6,27.275,88,19.9995,22,302,324,가을
9491,2012-09-18 20:00:00,3,0,1,2,24.6,27.275,88,12.998,19,271,290,가을
9492,2012-09-18 21:00:00,3,0,1,2,24.6,27.275,88,12.998,21,186,207,가을
9493,2012-09-18 22:00:00,3,0,1,3,23.78,27.275,83,31.0009,14,137,151,가을
9494,2012-09-18 23:00:00,3,0,1,2,22.96,26.515,83,15.0013,11,67,78,가을
9495,2012-09-19 00:00:00,3,0,1,2,22.96,26.515,68,19.0012,3,23,26,가을
9496,2012-09-19 01:00:00,3,0,1,2,22.14,25.76,68,16.9979,0,12,12,가을
9497,2012-09-19 02:00:00,3,0,1,2,22.14,25.76,64,22.0028,0,3,3,가을
9498,2012-09-19 03:00:00,3,0,1,2,21.32,25.0,63,16.9979,1,4,5,가을
9499,2012-09-19 04:00:00,3,0,1,2,21.32,25.0,68,23.9994,0,10,10,가을
9500,2012-09-19 05:00:00,3,0,1,2,21.32,25.0,68,19.0012,2,54,56,가을
9501,2012-09-19 06:00:00,3,0,1,1,21.32,25.0,63,16.9979,6,166,172,가을
9502,2012-09-19 07:00:00,3,0,1,1,21.32,25.0,63,15.0013,16,529,545,가을
9503,2012-09-19 08:00:00,3,0,1,1,21.32,25.0,59,15.0013,39,758,797,가을
9504,2012-09-19 09:00:00,3,0,1,1,22.14,25.76,60,16.9979,26,336,362,가을
9505,2012-09-19 10:00:00,3,0,1,1,22.96,26.515,52,12.998,23,169,192,가을
9506,2012-09-19 11:00:00,3,0,1,1,24.6,31.06,43,16.9979,44,203,247,가을
9507,2012-09-19 12:00:00,3,0,1,1,24.6,31.06,43,16.9979,53,260,313,가을
9508,2012-09-19 13:00:00,3,0,1,1,24.6,31.06,40,16.9979,55,234,289,가을
9509,2012-09-19 14:00:00,3,0,1,1,25.42,31.06,38,16.9979,59,227,286,가을
9510,2012-09-19 15:00:00,3,0,1,1,25.42,31.06,35,0.0,57,254,311,가을
9511,2012-09-19 16:00:00,3,0,1,1,25.42,31.06,35,0.0,69,397,466,가을
9512,2012-09-19 17:00:00,3,0,1,1,24.6,31.06,38,15.0013,74,812,886,가을
9513,2012-09-19 18:00:00,3,0,1,1,23.78,27.275,40,19.0012,85,807,892,가을
9514,2012-09-19 19:00:00,3,0,1,1,22.96,26.515,43,15.0013,72,539,611,가을
9515,2012-09-19 20:00:00,3,0,1,1,21.32,25.0,48,11.0014,31,378,409,가을
9516,2012-09-19 21:00:00,3,0,1,1,20.5,24.24,59,11.0014,25,324,349,가을
9517,2012-09-19 22:00:00,3,0,1,1,20.5,24.24,63,6.0032,31,198,229,가을
9518,2012-09-19 23:00:00,3,0,1,1,19.68,23.485,67,6.0032,17,106,123,가을
9519,2012-10-01 00:00:00,4,0,1,1,18.86,22.725,72,7.0015,6,39,45,겨울
9520,2012-10-01 01:00:00,4,0,1,1,18.04,21.97,77,6.0032,5,13,18,겨울
9521,2012-10-01 02:00:00,4,0,1,1,18.86,22.725,72,0.0,6,6,12,겨울
9522,2012-10-01 03:00:00,4,0,1,1,18.04,21.97,77,0.0,1,6,7,겨울
9523,2012-10-01 04:00:00,4,0,1,1,17.22,21.21,82,7.0015,0,10,10,겨울
9524,2012-10-01 05:00:00,4,0,1,1,18.04,21.97,77,0.0,2,34,36,겨울
9525,2012-10-01 06:00:00,4,0,1,1,18.04,21.97,77,7.0015,8,147,155,겨울
9526,2012-10-01 07:00:00,4,0,1,1,18.04,21.97,77,11.0014,13,470,483,겨울
9527,2012-10-01 08:00:00,4,0,1,2,18.86,22.725,77,7.0015,40,744,784,겨울
9528,2012-10-01 09:00:00,4,0,1,2,21.32,25.0,63,0.0,26,314,340,겨울
9529,2012-10-01 10:00:00,4,0,1,1,22.14,25.76,56,0.0,44,135,179,겨울
9530,2012-10-01 11:00:00,4,0,1,1,23.78,27.275,46,0.0,76,196,272,겨울
9531,2012-10-01 12:00:00,4,0,1,2,24.6,31.06,43,11.0014,61,262,323,겨울
9532,2012-10-01 13:00:00,4,0,1,2,24.6,31.06,43,11.0014,80,225,305,겨울
9533,2012-10-01 14:00:00,4,0,1,2,24.6,31.06,43,7.0015,51,193,244,겨울
9534,2012-10-01 15:00:00,4,0,1,2,25.42,31.06,43,8.9981,95,234,329,겨울
9535,2012-10-01 16:00:00,4,0,1,2,25.42,31.06,46,16.9979,51,408,459,겨울
9536,2012-10-01 17:00:00,4,0,1,3,22.96,26.515,60,16.9979,65,791,856,겨울
9537,2012-10-01 18:00:00,4,0,1,3,22.96,26.515,64,7.0015,42,571,613,겨울
9538,2012-10-01 19:00:00,4,0,1,2,22.14,25.76,68,7.0015,33,483,516,겨울
9539,2012-10-01 20:00:00,4,0,1,3,22.14,25.76,68,0.0,11,251,262,겨울
9540,2012-10-01 21:00:00,4,0,1,2,22.14,25.76,73,8.9981,13,205,218,겨울
9541,2012-10-01 22:00:00,4,0,1,3,22.14,25.76,77,6.0032,17,190,207,겨울
9542,2012-10-01 23:00:00,4,0,1,3,22.14,25.76,77,0.0,17,88,105,겨울
9543,2012-10-02 00:00:00,4,0,1,2,22.96,26.515,73,0.0,1,30,31,겨울
9544,2012-10-02 01:00:00,4,0,1,2,22.14,25.76,77,7.0015,0,11,11,겨울
9545,2012-10-02 02:00:00,4,0,1,2,22.14,25.76,77,7.0015,0,2,2,겨울
9546,2012-10-02 03:00:00,4,0,1,2,22.14,25.76,88,12.998,1,4,5,겨울
9547,2012-10-02 04:00:00,4,0,1,2,22.96,26.515,83,6.0032,2,8,10,겨울
9548,2012-10-02 05:00:00,4,0,1,2,22.96,26.515,83,8.9981,1,42,43,겨울
9549,2012-10-02 06:00:00,4,0,1,3,23.78,27.275,83,7.0015,3,176,179,겨울
9550,2012-10-02 07:00:00,4,0,1,3,23.78,27.275,83,7.0015,4,256,260,겨울
9551,2012-10-02 08:00:00,4,0,1,3,24.6,27.275,88,0.0,6,128,134,겨울
9552,2012-10-02 09:00:00,4,0,1,3,23.78,27.275,88,8.9981,3,83,86,겨울
9553,2012-10-02 10:00:00,4,0,1,3,23.78,27.275,88,8.9981,3,42,45,겨울
9554,2012-10-02 11:00:00,4,0,1,3,23.78,27.275,94,8.9981,7,92,99,겨울
9555,2012-10-02 12:00:00,4,0,1,2,24.6,27.275,88,12.998,6,98,104,겨울
9556,2012-10-02 13:00:00,4,0,1,2,24.6,27.275,88,8.9981,6,148,154,겨울
9557,2012-10-02 14:00:00,4,0,1,3,24.6,27.275,88,8.9981,16,147,163,겨울
9558,2012-10-02 15:00:00,4,0,1,3,25.42,28.79,83,8.9981,14,195,209,겨울
9559,2012-10-02 16:00:00,4,0,1,3,25.42,28.03,88,8.9981,46,328,374,겨울
9560,2012-10-02 17:00:00,4,0,1,3,25.42,28.03,88,7.0015,38,677,715,겨울
9561,2012-10-02 18:00:00,4,0,1,3,25.42,27.275,94,6.0032,48,639,687,겨울
9562,2012-10-02 19:00:00,4,0,1,3,25.42,27.275,94,0.0,27,368,395,겨울
9563,2012-10-02 20:00:00,4,0,1,3,25.42,27.275,94,8.9981,20,286,306,겨울
9564,2012-10-02 21:00:00,4,0,1,3,25.42,27.275,94,7.0015,24,265,289,겨울
9565,2012-10-02 22:00:00,4,0,1,2,25.42,27.275,94,7.0015,28,212,240,겨울
9566,2012-10-02 23:00:00,4,0,1,2,25.42,27.275,94,0.0,11,87,98,겨울
9567,2012-10-03 00:00:00,4,0,1,3,25.42,27.275,94,0.0,5,47,52,겨울
9568,2012-10-03 01:00:00,4,0,1,2,25.42,27.275,94,0.0,3,16,19,겨울
9569,2012-10-03 02:00:00,4,0,1,2,25.42,27.275,94,0.0,2,7,9,겨울
9570,2012-10-03 03:00:00,4,0,1,2,24.6,25.76,94,0.0,0,7,7,겨울
9571,2012-10-03 04:00:00,4,0,1,2,24.6,25.0,100,0.0,2,9,11,겨울
9572,2012-10-03 05:00:00,4,0,1,2,25.42,27.275,94,7.0015,2,32,34,겨울
9573,2012-10-03 06:00:00,4,0,1,2,24.6,25.76,94,8.9981,4,173,177,겨울
9574,2012-10-03 07:00:00,4,0,1,2,24.6,25.76,94,12.998,11,504,515,겨울
9575,2012-10-03 08:00:00,4,0,1,2,25.42,28.03,88,7.0015,28,781,809,겨울
9576,2012-10-03 09:00:00,4,0,1,2,25.42,28.79,83,12.998,30,332,362,겨울
9577,2012-10-03 10:00:00,4,0,1,1,27.06,30.305,78,11.0014,29,146,175,겨울
9578,2012-10-03 11:00:00,4,0,1,1,27.06,30.305,78,11.0014,52,178,230,겨울
9579,2012-10-03 12:00:00,4,0,1,2,28.7,32.575,70,7.0015,69,289,358,겨울
9580,2012-10-03 13:00:00,4,0,1,2,28.7,33.335,74,7.0015,55,224,279,겨울
9581,2012-10-03 14:00:00,4,0,1,2,29.52,34.09,70,11.0014,56,195,251,겨울
9582,2012-10-03 15:00:00,4,0,1,2,29.52,34.09,62,11.0014,59,260,319,겨울
9583,2012-10-03 16:00:00,4,0,1,2,29.52,33.335,58,0.0,42,436,478,겨울
9584,2012-10-03 17:00:00,4,0,1,1,28.7,32.575,65,0.0,84,833,917,겨울
9585,2012-10-03 18:00:00,4,0,1,1,28.7,32.575,65,0.0,54,756,810,겨울
9586,2012-10-03 19:00:00,4,0,1,1,28.7,32.575,65,0.0,49,544,593,겨울
9587,2012-10-03 20:00:00,4,0,1,1,28.7,32.575,65,0.0,48,449,497,겨울
9588,2012-10-03 21:00:00,4,0,1,2,27.06,31.06,74,0.0,14,195,209,겨울
9589,2012-10-03 22:00:00,4,0,1,1,27.06,31.06,74,0.0,9,232,241,겨울
9590,2012-10-03 23:00:00,4,0,1,2,27.06,30.305,78,0.0,21,199,220,겨울
9591,2012-10-04 00:00:00,4,0,1,3,26.24,28.79,89,0.0,11,65,76,겨울
9592,2012-10-04 01:00:00,4,0,1,2,25.42,27.275,94,0.0,2,23,25,겨울
9593,2012-10-04 02:00:00,4,0,1,1,26.24,28.79,89,0.0,3,10,13,겨울
9594,2012-10-04 03:00:00,4,0,1,2,25.42,28.03,88,0.0,5,6,11,겨울
9595,2012-10-04 04:00:00,4,0,1,2,26.24,28.79,89,0.0,0,10,10,겨울
9596,2012-10-04 05:00:00,4,0,1,3,26.24,28.79,89,7.0015,2,37,39,겨울
9597,2012-10-04 06:00:00,4,0,1,3,25.42,27.275,94,6.0032,1,132,133,겨울
9598,2012-10-04 07:00:00,4,0,1,2,26.24,28.79,89,6.0032,12,379,391,겨울
